idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
127346,2018-03-07 19:00:00,2018-03-07 19:15:00,2018-03-07 19:30:00,19,2,18,28,1,555.0,61.0,23.0,19.0,-58.0,-64.0,23.0,19.0,-59.0,-63.0,471.0,18.0,23.0,-6.0,-60.0,-98.0,23.0,-6.0,-59.0,-98.0,769.0,93.0,23.0,19.0,-57.0,-62.0,23.0,19.0,-57.0,-61.0,-85.0,23.0,-45,-86,4.0
127346,2018-06-07 16:45:00,2018-06-07 17:00:00,2018-06-07 17:15:00,19,2,18,28,1,900.0,53.0,23.0,19.0,-49.0,-60.0,23.0,19.0,-49.0,-59.0,857.0,128.0,23.0,19.0,-49.0,-54.0,23.0,19.0,-49.0,-54.0,859.0,185.0,23.0,19.0,-49.0,-54.0,23.0,19.0,-49.0,-54.0,-85.0,23.0,-45,-86,4.0
127346,2018-06-07 13:30:00,2018-06-07 13:45:00,2018-06-07 14:00:00,19,2,18,28,1,860.0,80.0,23.0,19.0,-47.0,-53.0,23.0,19.0,-47.0,-53.0,845.0,40.0,23.0,19.0,-49.0,-53.0,23.0,19.0,-49.0,-53.0,785.0,48.0,23.0,19.0,-47.0,-53.0,23.0,19.0,-47.0,-53.0,-85.0,23.0,-45,-86,4.0
78061,2018-11-01 11:15:00,2018-11-01 11:30:00,2018-11-01 11:45:00,19,3,42,56,1,16.0,0.0,6.0,2.0,-56.0,-60.0,6.0,6.0,-46.0,-53.0,17.0,2.0,6.0,2.0,-56.0,-62.0,6.0,6.0,-46.0,-52.0,2.0,0.0,6.0,2.0,-53.0,-60.0,6.0,6.0,-45.0,-50.0,-74.0,17.0,-38,-81,4.0
78061,2018-11-17 04:15:00,2018-11-17 04:30:00,2018-11-17 04:45:00,19,3,42,56,1,90.0,29.0,6.0,2.0,-51.0,-51.0,6.0,6.0,-40.0,-44.0,15.0,2.0,6.0,2.0,-51.0,-51.0,6.0,6.0,-41.0,-44.0,116.0,31.0,6.0,2.0,-51.0,-51.0,6.0,6.0,-38.0,-44.0,-74.0,17.0,-38,-81,4.0
127346,2018-03-07 20:45:00,2018-03-07 21:00:00,2018-03-07 21:15:00,19,2,18,28,1,771.0,70.0,23.0,19.0,-50.0,-55.0,23.0,19.0,-50.0,-55.0,673.0,26.0,23.0,19.0,-51.0,-53.0,23.0,19.0,-50.0,-53.0,539.0,36.0,23.0,19.0,-50.0,-53.0,23.0,19.0,-49.0,-53.0,-85.0,23.0,-45,-86,4.0
78061,2018-12-05 08:30:00,2018-12-05 08:45:00,2018-12-05 09:00:00,19,3,42,56,1,7.0,0.0,6.0,6.0,-44.0,-45.0,3.0,3.0,-36.0,-37.0,113.0,0.0,6.0,6.0,-45.0,-45.0,3.0,3.0,-37.0,-37.0,70.0,1.0,6.0,6.0,-42.0,-45.0,3.0,3.0,-36.0,-37.0,-74.0,17.0,-38,-81,4.0
78061,2018-11-17 04:45:00,2018-11-17 05:00:00,2018-11-17 05:15:00,19,3,42,56,1,116.0,31.0,6.0,2.0,-51.0,-51.0,6.0,6.0,-38.0,-44.0,80.0,24.0,6.0,2.0,-51.0,-51.0,6.0,6.0,-38.0,-44.0,103.0,39.0,6.0,2.0,-51.0,-51.0,6.0,6.0,-38.0,-43.0,-74.0,17.0,-38,-81,4.0
127346,2018-03-07 20:15:00,2018-03-07 20:30:00,2018-03-07 20:45:00,19,2,18,28,1,498.0,58.0,23.0,19.0,-50.0,-58.0,23.0,19.0,-51.0,-57.0,478.0,23.0,20.0,19.0,-53.0,-58.0,23.0,19.0,-52.0,-58.0,771.0,70.0,23.0,19.0,-50.0,-55.0,23.0,19.0,-50.0,-55.0,-85.0,23.0,-45,-86,4.0
78061,2018-12-05 03:45:00,2018-12-05 04:00:00,2018-12-05 04:15:00,19,3,42,56,1,0.0,0.0,6.0,6.0,-44.0,-44.0,3.0,3.0,-36.0,-36.0,0.0,0.0,6.0,6.0,-44.0,-45.0,3.0,3.0,-36.0,-36.0,86.0,0.0,6.0,6.0,-45.0,-45.0,3.0,3.0,-36.0,-37.0,-74.0,17.0,-38,-81,4.0
