idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
155443,2019-06-05 06:45:00,2019-06-05 07:00:00,2019-06-05 07:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 05:30:00,2019-06-05 05:45:00,2019-06-05 06:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-29.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
4065,2019-06-05 03:30:00,2019-06-05 03:45:00,2019-06-05 04:00:00,19,2,38,28,1,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,-83.0,19.0,-38,-84,5.0
89709,2019-01-31 12:45:00,2019-01-31 13:00:00,2019-01-31 13:15:00,19,5,38,28,1,0.0,0.0,,,,-1.0,15.0,15.0,-97.0,-97.0,0.0,0.0,,,,-1.0,15.0,15.0,-97.0,-97.0,0.0,0.0,,,,-1.0,15.0,15.0,-97.0,-97.0,-76.0,17.0,-44,-84,5.0
155443,2019-06-05 11:30:00,2019-06-05 11:45:00,2019-06-05 12:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
4065,2019-06-05 04:45:00,2019-06-05 05:00:00,2019-06-05 05:15:00,19,2,38,28,1,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,-83.0,19.0,-38,-84,5.0
155443,2019-06-05 12:45:00,2019-06-05 13:00:00,2019-06-05 13:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 17:15:00,2019-06-05 17:30:00,2019-06-05 17:45:00,19,2,23,28,1,0.0,0.0,,,,,21.0,21.0,-54.0,-55.0,0.0,0.0,,,,,21.0,21.0,-54.0,-55.0,0.0,0.0,,,,,21.0,21.0,-30.0,-95.0,-85.0,23.0,-42,-86,5.0
4065,2019-06-05 01:30:00,2019-06-05 01:45:00,2019-06-05 02:00:00,19,2,38,28,1,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,-83.0,19.0,-38,-84,5.0
155443,2019-06-05 03:45:00,2019-06-05 04:00:00,2019-06-05 04:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
4065,2019-06-05 00:15:00,2019-06-05 00:30:00,2019-06-05 00:45:00,19,2,38,28,1,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,-83.0,19.0,-38,-84,5.0
155443,2019-06-05 04:30:00,2019-06-05 04:45:00,2019-06-05 05:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-28.0,-29.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 13:30:00,2019-06-05 13:45:00,2019-06-05 14:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
