idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,0.0,1.0,2.0,3.0,4.0,5.0
76076,2018-10-18 06:00:00,2018-10-18 06:15:00,2018-10-18 06:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-62.0,-64.0,17.0,17.0,-64.0,-65.0,162.0,0.0,17.0,17.0,-63.0,-66.0,17.0,17.0,-64.0,-68.0,47.0,4.0,17.0,17.0,-62.0,-72.0,17.0,17.0,-63.0,-75.0,-64.5,18.0,-41,-84,0.0,1.0,0.0,0.0,0.0,0.0
133389,2018-09-13 17:30:00,2018-09-13 17:45:00,2018-09-13 18:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-36.0,-39.0,17.0,17.0,-41.0,-44.0,0.0,0.0,17.0,17.0,-37.0,-58.0,17.0,17.0,-42.0,-61.0,38.0,9.0,17.0,17.0,-58.0,-73.0,17.0,17.0,-61.0,-75.0,-64.5,18.0,-36,-84,0.0,0.0,0.0,1.0,0.0,0.0
17728,2018-03-08 15:15:00,2018-03-08 15:30:00,2018-03-08 15:45:00,19,5,38,56,1,65.0,9.0,17.0,16.0,-68.0,-98.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-98.0,-98.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,15.0,-59.0,-98.0,0.0,0.0,0.0,0.0,-74.0,17.0,-35,-82,0.0,0.0,0.0,0.0,0.0,1.0
13868,2019-06-06 22:30:00,2019-06-06 22:45:00,2019-06-06 23:00:00,19,9,11,40,0,10.0,9.0,22.0,22.0,-34.0,-80.0,22.0,22.0,-34.0,-67.0,0.0,0.0,22.0,22.0,-34.0,-55.0,22.0,22.0,-34.0,-53.0,13.0,7.0,22.0,22.0,-42.0,-75.0,22.0,22.0,-42.0,-76.0,-66.5,23.0,-42,-85,0.0,0.0,0.0,1.0,0.0,0.0
78015,2019-05-29 12:00:00,2019-05-29 12:15:00,2019-05-29 12:30:00,19,3,23,28,1,0.0,0.0,18.0,18.0,-42.0,-44.0,18.0,18.0,-44.0,-45.0,0.0,0.0,18.0,18.0,-42.0,-44.0,18.0,18.0,-43.0,-45.0,0.0,0.0,22.0,,-37.0,-97.0,22.0,,-39.0,-45.0,-79.5,23.0,-43,-86,0.0,0.0,0.0,0.0,0.0,1.0
155443,2019-06-05 03:00:00,2019-06-05 03:15:00,2019-06-05 03:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,0.0,0.0,0.0,0.0,0.0,1.0
239324,2019-06-05 16:15:00,2019-06-05 16:30:00,2019-06-05 16:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-82.0,-86.0,13.0,13.0,-90.0,-94.0,0.0,0.0,9.0,9.0,-81.0,-86.0,13.0,13.0,-90.0,-94.0,0.0,0.0,9.0,9.0,-84.0,-85.0,13.0,13.0,-91.0,-94.0,-77.5,19.0,-41,-84,0.0,1.0,0.0,0.0,0.0,0.0
155443,2019-06-05 05:45:00,2019-06-05 06:00:00,2019-06-05 06:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,-85.0,23.0,-42,-86,0.0,0.0,0.0,0.0,0.0,1.0
76076,2018-10-14 21:15:00,2018-10-14 21:30:00,2018-10-14 21:45:00,19,9,18,56,0,388.0,179.0,17.0,17.0,-60.0,-73.0,17.0,17.0,-63.0,-75.0,316.0,140.0,17.0,17.0,-60.0,-74.0,17.0,17.0,-63.0,-77.0,273.0,96.0,17.0,17.0,-62.0,-77.0,17.0,17.0,-63.0,-76.0,-64.5,18.0,-41,-84,0.0,1.0,0.0,0.0,0.0,0.0
3884,2019-06-12 02:45:00,2019-06-12 03:00:00,2019-06-12 03:15:00,19,2,18,56,1,180.0,40.0,23.0,19.0,-50.0,-62.0,23.0,19.0,-49.0,-61.0,30.0,0.0,23.0,19.0,-50.0,-59.0,23.0,23.0,-49.0,-56.0,72.0,2.0,23.0,19.0,-51.0,-61.0,23.0,19.0,-49.0,-61.0,-82.5,23.0,-52,-84,0.0,0.0,1.0,0.0,0.0,0.0
15641,2019-06-07 22:15:00,2019-06-07 22:30:00,2019-06-07 22:45:00,19,9,11,40,0,21.0,20.0,22.0,22.0,-38.0,-84.0,22.0,22.0,-35.0,-76.0,3.0,3.0,22.0,22.0,-35.0,-71.0,22.0,22.0,-32.0,-73.0,15.0,14.0,22.0,22.0,-39.0,-87.0,22.0,22.0,-35.0,-78.0,-66.5,23.0,-36,-85,1.0,0.0,0.0,0.0,0.0,0.0
13859,2019-06-05 23:00:00,2019-06-05 23:15:00,2019-06-05 23:30:00,19,7,13,28,1,0.0,0.0,21.0,21.0,-45.0,-48.0,21.0,21.0,-46.0,-49.0,0.0,0.0,21.0,21.0,-45.0,-47.0,21.0,21.0,-46.0,-48.0,4.0,1.0,22.0,,-45.0,-96.0,21.0,,-45.0,-48.0,-73.0,24.0,-53,-87,0.0,0.0,0.0,0.0,0.0,1.0
155443,2019-06-05 15:00:00,2019-06-05 15:15:00,2019-06-05 15:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,0.0,0.0,0.0,0.0,0.0,1.0
98364,2018-09-17 05:45:00,2018-09-17 06:00:00,2018-09-17 06:15:00,19,2,38,28,1,0.0,0.0,19.0,19.0,-96.0,-97.0,19.0,19.0,-97.0,-97.0,0.0,0.0,19.0,19.0,-96.0,-97.0,19.0,19.0,-97.0,-97.0,0.0,0.0,19.0,19.0,-96.0,-97.0,19.0,19.0,-97.0,-98.0,-83.0,19.0,-40,-84,0.0,0.0,0.0,0.0,0.0,1.0
1423,2019-06-05 13:30:00,2019-06-05 13:45:00,2019-06-05 14:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-33.0,-34.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-34.0,22.0,22.0,-35.0,-35.0,-85.0,23.0,-49,-86,0.0,0.0,0.0,0.0,0.0,1.0
239324,2019-06-05 06:30:00,2019-06-05 06:45:00,2019-06-05 07:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-96.0,-97.0,13.0,13.0,-96.0,-97.0,0.0,0.0,9.0,9.0,-96.0,-97.0,13.0,13.0,-96.0,-97.0,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-96.0,-97.0,-77.5,19.0,-41,-84,0.0,1.0,0.0,0.0,0.0,0.0
6292,2019-06-06 15:45:00,2019-06-06 16:00:00,2019-06-06 16:15:00,19,7,23,28,1,6.0,0.0,18.0,17.0,-40.0,-41.0,17.0,17.0,-39.0,-40.0,1.0,0.0,18.0,17.0,-40.0,-47.0,17.0,17.0,-39.0,-47.0,92.0,13.0,19.0,17.0,-46.0,-82.0,19.0,17.0,-46.0,-86.0,-72.5,19.0,-35,-86,1.0,0.0,0.0,0.0,0.0,0.0
4713,2018-08-14 10:30:00,2018-08-14 10:45:00,2018-08-14 11:00:00,19,2,18,28,1,60.0,9.0,23.0,20.0,-72.0,-94.0,23.0,20.0,-71.0,-88.0,19.0,0.0,23.0,23.0,-76.0,-97.0,23.0,23.0,-75.0,-93.0,80.0,13.0,23.0,23.0,-81.0,-95.0,23.0,23.0,-80.0,-90.0,-85.0,23.0,-45,-86,0.0,1.0,0.0,0.0,0.0,0.0
1423,2019-06-05 06:00:00,2019-06-05 06:15:00,2019-06-05 06:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-34.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-34.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,-85.0,23.0,-49,-86,0.0,0.0,0.0,0.0,0.0,1.0
76076,2018-10-05 14:30:00,2018-10-05 14:45:00,2018-10-05 15:00:00,19,9,18,56,0,2.0,0.0,17.0,17.0,-62.0,-66.0,17.0,17.0,-64.0,-66.0,0.0,0.0,17.0,17.0,-62.0,-64.0,17.0,17.0,-64.0,-66.0,297.0,0.0,17.0,17.0,-63.0,-67.0,17.0,17.0,-64.0,-68.0,-64.5,18.0,-41,-84,0.0,1.0,0.0,0.0,0.0,0.0
87247,2018-11-03 12:00:00,2018-11-03 12:15:00,2018-11-03 12:30:00,19,3,42,28,1,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-94.0,-95.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-91.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-95.0,17.0,17.0,-94.0,-95.0,-76.5,17.0,-42,-83,0.0,0.0,0.0,0.0,0.0,1.0
127346,2018-06-07 14:45:00,2018-06-07 15:00:00,2018-06-07 15:15:00,19,2,18,28,1,844.0,25.0,23.0,19.0,-50.0,-53.0,23.0,19.0,-50.0,-53.0,867.0,69.0,23.0,19.0,-47.0,-53.0,23.0,19.0,-47.0,-53.0,740.0,68.0,23.0,19.0,-47.0,-54.0,23.0,19.0,-47.0,-54.0,-85.0,23.0,-45,-86,0.0,0.0,0.0,0.0,1.0,0.0
78101,2019-01-26 10:45:00,2019-01-26 11:00:00,2019-01-26 11:15:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-95.0,-95.0,-71.0,19.0,-43,-84,0.0,0.0,0.0,0.0,0.0,1.0
133390,2018-09-13 17:30:00,2018-09-13 17:45:00,2018-09-13 18:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-42.0,-45.0,12.0,12.0,-38.0,-41.0,24.0,1.0,17.0,17.0,-43.0,-68.0,12.0,12.0,-39.0,-62.0,39.0,0.0,17.0,17.0,-66.0,-84.0,12.0,12.0,-60.0,-77.0,-64.5,18.0,-36,-84,0.0,0.0,0.0,1.0,0.0,0.0
4672,2018-06-04 14:45:00,2018-06-04 15:00:00,2018-06-04 15:15:00,19,3,23,28,1,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,-72.0,-81.0,293.0,123.0,0.0,0.0,0.0,0.0,22.0,19.0,-71.0,-96.0,140.0,50.0,0.0,0.0,0.0,0.0,22.0,22.0,-75.0,-95.0,-79.5,23.0,-44,-86,0.0,0.0,0.0,0.0,0.0,1.0
78101,2019-01-26 12:15:00,2019-01-26 12:30:00,2019-01-26 12:45:00,19,7,18,56,0,0.0,0.0,17.0,,-54.0,-55.0,17.0,17.0,-94.0,-95.0,1.0,0.0,17.0,,-41.0,-42.0,17.0,17.0,-94.0,-94.0,0.0,0.0,17.0,17.0,-41.0,-42.0,17.0,17.0,-44.0,-94.0,-71.0,19.0,-43,-84,0.0,0.0,0.0,0.0,0.0,1.0
76076,2018-10-14 21:00:00,2018-10-14 21:15:00,2018-10-14 21:30:00,19,9,18,56,0,343.0,118.0,17.0,17.0,-60.0,-75.0,17.0,17.0,-62.0,-77.0,388.0,179.0,17.0,17.0,-60.0,-73.0,17.0,17.0,-63.0,-75.0,316.0,140.0,17.0,17.0,-60.0,-74.0,17.0,17.0,-63.0,-77.0,-64.5,18.0,-41,-84,0.0,1.0,0.0,0.0,0.0,0.0
18951,2018-10-21 20:00:00,2018-10-21 20:15:00,2018-10-21 20:30:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-45.0,-48.0,18.0,18.0,-45.0,-48.0,5.0,0.0,18.0,18.0,-47.0,-94.0,18.0,18.0,-47.0,-94.0,21.0,0.0,18.0,18.0,-62.0,-90.0,18.0,18.0,-63.0,-94.0,-64.5,18.0,-45,-84,0.0,0.0,0.0,1.0,0.0,0.0
19212,2019-02-09 09:00:00,2019-02-09 09:15:00,2019-02-09 09:30:00,19,5,23,28,1,1.0,0.0,18.0,16.0,-41.0,-97.0,,,,,1.0,0.0,18.0,16.0,-41.0,-97.0,,,,,0.0,0.0,18.0,16.0,-41.0,-97.0,,,,,-78.0,21.0,-42,-86,0.0,0.0,0.0,0.0,0.0,1.0
78061,2019-01-13 09:30:00,2019-01-13 09:45:00,2019-01-13 10:00:00,19,3,42,56,1,0.0,0.0,,,-93.0,-93.0,6.0,6.0,-95.0,-95.0,0.0,0.0,,,-93.0,-93.0,6.0,6.0,-95.0,-95.0,0.0,0.0,,,-93.0,-93.0,6.0,6.0,-95.0,-95.0,-74.0,17.0,-38,-81,0.0,0.0,0.0,0.0,0.0,1.0
1423,2019-06-05 03:45:00,2019-06-05 04:00:00,2019-06-05 04:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,-85.0,23.0,-49,-86,0.0,0.0,0.0,0.0,0.0,1.0
6589,2019-06-06 15:15:00,2019-06-06 15:30:00,2019-06-06 15:45:00,19,7,38,56,1,0.0,0.0,14.0,14.0,-37.0,-39.0,13.0,13.0,-35.0,-36.0,0.0,0.0,14.0,14.0,-37.0,-58.0,15.0,13.0,-35.0,-56.0,4.0,0.0,16.0,14.0,-36.0,-73.0,15.0,13.0,-35.0,-72.0,-69.0,15.0,-35,-82,0.0,0.0,0.0,1.0,0.0,0.0
78180,2019-02-09 15:45:00,2019-02-09 16:00:00,2019-02-09 16:15:00,19,5,42,56,1,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-90.0,12.0,12.0,-87.0,-87.0,-73.0,15.0,-40,-81,0.0,0.0,0.0,0.0,0.0,1.0
76084,2018-04-02 23:45:00,2018-04-03 00:00:00,2018-04-03 00:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-37.0,-38.0,17.0,17.0,-36.0,-37.0,0.0,0.0,17.0,17.0,-37.0,-40.0,17.0,17.0,-36.0,-39.0,101.0,66.0,17.0,17.0,-37.0,-55.0,17.0,17.0,-36.0,-53.0,-64.5,18.0,-43,-84,0.0,0.0,1.0,0.0,0.0,0.0
1049428,2019-06-07 13:45:00,2019-06-07 14:00:00,2019-06-07 14:15:00,19,7,13,28,0,0.0,0.0,23.0,23.0,-35.0,-56.0,23.0,23.0,-35.0,-52.0,18.0,15.0,23.0,23.0,-32.0,-66.0,23.0,23.0,-31.0,-64.0,34.0,29.0,23.0,23.0,-30.0,-68.0,23.0,23.0,-31.0,-64.0,-73.0,24.0,-42,-87,0.0,0.0,1.0,0.0,0.0,0.0
107211,2019-05-27 18:00:00,2019-05-27 18:15:00,2019-05-27 18:30:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,0.0,0.0,0.0,0.0,0.0,1.0
33382,2019-02-14 15:30:00,2019-02-14 15:45:00,2019-02-14 16:00:00,19,3,18,28,1,0.0,0.0,23.0,20.0,-69.0,-76.0,23.0,20.0,-69.0,-75.0,10.0,5.0,23.0,20.0,-70.0,-90.0,23.0,20.0,-69.0,-87.0,17.0,11.0,23.0,20.0,-70.0,-84.0,23.0,20.0,-68.0,-87.0,-79.5,23.0,-45,-86,0.0,1.0,0.0,0.0,0.0,0.0
8382,2019-06-20 04:00:00,2019-06-20 04:15:00,2019-06-20 04:30:00,19,9,11,40,0,192.0,113.0,23.0,23.0,-59.0,-93.0,23.0,23.0,-61.0,-95.0,0.0,0.0,23.0,23.0,-70.0,-95.0,23.0,23.0,-71.0,-95.0,60.0,33.0,23.0,23.0,-60.0,-93.0,23.0,23.0,-62.0,-95.0,-66.5,23.0,-40,-85,1.0,0.0,0.0,0.0,0.0,0.0
239324,2019-06-05 18:45:00,2019-06-05 19:00:00,2019-06-05 19:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-84.0,-89.0,13.0,13.0,-89.0,-93.0,0.0,0.0,9.0,9.0,-85.0,-89.0,13.0,13.0,-91.0,-93.0,0.0,0.0,9.0,9.0,-85.0,-88.0,13.0,13.0,-91.0,-94.0,-77.5,19.0,-41,-84,0.0,1.0,0.0,0.0,0.0,0.0
29458,2018-10-29 10:30:00,2018-10-29 10:45:00,2018-10-29 11:00:00,19,5,38,28,1,0.0,0.0,16.0,14.0,-37.0,-73.0,16.0,14.0,-37.0,-72.0,0.0,0.0,16.0,14.0,-44.0,-79.0,16.0,14.0,-44.0,-77.0,13.0,5.0,16.0,14.0,-49.0,-94.0,16.0,14.0,-48.0,-92.0,-76.0,17.0,-39,-84,1.0,0.0,0.0,0.0,0.0,0.0
107211,2019-05-27 07:15:00,2019-05-27 07:30:00,2019-05-27 07:45:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,0.0,0.0,0.0,0.0,0.0,1.0
76076,2018-10-05 08:30:00,2018-10-05 08:45:00,2018-10-05 09:00:00,19,9,18,56,0,13.0,0.0,17.0,17.0,-66.0,-77.0,17.0,17.0,-66.0,-78.0,130.0,34.0,17.0,17.0,-63.0,-71.0,17.0,17.0,-61.0,-70.0,79.0,0.0,17.0,17.0,-65.0,-74.0,17.0,17.0,-62.0,-72.0,-64.5,18.0,-41,-84,0.0,1.0,0.0,0.0,0.0,0.0
17237,2019-06-12 02:15:00,2019-06-12 02:30:00,2019-06-12 02:45:00,19,9,18,56,0,0.0,0.0,,,-71.0,-73.0,,,-76.0,-79.0,0.0,0.0,,,-71.0,-73.0,,,-76.0,-79.0,0.0,0.0,,,-71.0,-73.0,,,-75.0,-78.0,-64.5,18.0,-45,-84,0.0,0.0,0.0,0.0,0.0,1.0
98364,2018-09-17 08:15:00,2018-09-17 08:30:00,2018-09-17 08:45:00,19,2,38,28,1,0.0,0.0,19.0,19.0,-97.0,-97.0,19.0,19.0,-98.0,-98.0,0.0,0.0,19.0,19.0,-97.0,-97.0,19.0,19.0,-98.0,-98.0,6.0,0.0,19.0,15.0,-47.0,-97.0,19.0,15.0,-49.0,-98.0,-83.0,19.0,-40,-84,0.0,0.0,0.0,0.0,0.0,1.0
563029,2018-11-04 03:15:00,2018-11-04 03:30:00,2018-11-04 03:45:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,1.0,0.0,0.0,0.0,0.0,0.0
8325,2019-04-04 16:00:00,2019-04-04 16:15:00,2019-04-04 16:30:00,19,2,38,56,1,0.0,0.0,13.0,13.0,-70.0,-74.0,13.0,13.0,-68.0,-72.0,1.0,0.0,13.0,13.0,-72.0,-84.0,13.0,13.0,-70.0,-81.0,202.0,7.0,13.0,13.0,-81.0,-93.0,13.0,13.0,-78.0,-89.0,-80.5,19.0,-42,-82,0.0,1.0,0.0,0.0,0.0,0.0
22203,2018-10-14 07:45:00,2018-10-14 08:00:00,2018-10-14 08:15:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-94.0,-94.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-94.0,-94.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-94.0,-94.0,-71.0,19.0,-38,-84,0.0,0.0,0.0,0.0,0.0,1.0
107211,2019-05-27 21:15:00,2019-05-27 21:30:00,2019-05-27 21:45:00,19,3,38,28,1,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,0.0,0.0,18.0,18.0,-97.0,-97.0,18.0,18.0,-97.0,-97.0,-77.5,19.0,-41,-84,0.0,0.0,0.0,0.0,0.0,1.0
112299,2019-06-05 23:15:00,2019-06-05 23:30:00,2019-06-05 23:45:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-44.0,-52.0,22.0,22.0,-43.0,-51.0,0.0,0.0,22.0,22.0,-46.0,-51.0,22.0,22.0,-45.0,-50.0,7.0,7.0,22.0,22.0,-42.0,-78.0,22.0,22.0,-42.0,-90.0,-66.5,23.0,-43,-85,1.0,0.0,0.0,0.0,0.0,0.0
78101,2018-04-08 12:15:00,2018-04-08 12:30:00,2018-04-08 12:45:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-79.0,-80.0,17.0,17.0,-82.0,-83.0,0.0,0.0,17.0,17.0,-79.0,-80.0,17.0,17.0,-82.0,-83.0,0.0,0.0,17.0,17.0,-79.0,-80.0,17.0,17.0,-82.0,-83.0,-71.0,19.0,-43,-84,0.0,0.0,0.0,0.0,0.0,1.0
133390,2018-11-28 02:30:00,2018-11-28 02:45:00,2018-11-28 03:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-43.0,-45.0,12.0,12.0,-39.0,-40.0,6.0,2.0,17.0,17.0,-43.0,-67.0,12.0,12.0,-39.0,-61.0,25.0,7.0,17.0,17.0,-44.0,-82.0,12.0,12.0,-40.0,-76.0,-64.5,18.0,-36,-84,0.0,0.0,0.0,1.0,0.0,0.0
6919,2018-03-19 08:15:00,2018-03-19 08:30:00,2018-03-19 08:45:00,19,2,23,14,1,0.0,0.0,23.0,23.0,-92.0,-96.0,23.0,23.0,-91.0,-96.0,0.0,0.0,23.0,23.0,-94.0,-98.0,23.0,23.0,-95.0,-98.0,0.0,0.0,23.0,23.0,-98.0,-99.0,23.0,23.0,-96.0,-98.0,-87.5,23.0,-41,-89,0.0,0.0,0.0,0.0,0.0,1.0
127346,2018-06-07 16:30:00,2018-06-07 16:45:00,2018-06-07 17:00:00,19,2,18,28,1,900.0,83.0,23.0,19.0,-49.0,-54.0,23.0,19.0,-49.0,-54.0,900.0,53.0,23.0,19.0,-49.0,-60.0,23.0,19.0,-49.0,-59.0,857.0,128.0,23.0,19.0,-49.0,-54.0,23.0,19.0,-49.0,-54.0,-85.0,23.0,-45,-86,0.0,0.0,0.0,0.0,1.0,0.0
563029,2018-10-29 12:00:00,2018-10-29 12:15:00,2018-10-29 12:30:00,19,3,38,56,1,15.0,0.0,16.0,16.0,-77.0,-95.0,16.0,16.0,-73.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-95.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-90.0,-94.0,16.0,16.0,-91.0,-94.0,-75.0,19.0,-39,-82,1.0,0.0,0.0,0.0,0.0,0.0
1423,2019-06-05 01:15:00,2019-06-05 01:30:00,2019-06-05 01:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,-85.0,23.0,-49,-86,0.0,0.0,0.0,0.0,0.0,1.0
76076,2018-10-14 19:45:00,2018-10-14 20:00:00,2018-10-14 20:15:00,19,9,18,56,0,419.0,172.0,17.0,17.0,-62.0,-74.0,17.0,17.0,-62.0,-78.0,369.0,124.0,17.0,17.0,-63.0,-74.0,17.0,17.0,-63.0,-78.0,450.0,144.0,17.0,17.0,-62.0,-74.0,17.0,17.0,-62.0,-78.0,-64.5,18.0,-41,-84,0.0,1.0,0.0,0.0,0.0,0.0
23633,2018-05-05 21:30:00,2018-05-05 21:45:00,2018-05-05 22:00:00,19,2,38,28,1,127.0,29.0,17.0,16.0,-68.0,-95.0,17.0,17.0,-60.0,-68.0,35.0,9.0,17.0,16.0,-64.0,-91.0,17.0,16.0,-60.0,-80.0,147.0,35.0,17.0,16.0,-77.0,-95.0,17.0,17.0,-60.0,-63.0,-83.0,19.0,-54,-84,0.0,1.0,0.0,0.0,0.0,0.0
2356,2018-07-05 02:15:00,2018-07-05 02:30:00,2018-07-05 02:45:00,19,2,38,28,1,0.0,0.0,3.0,3.0,-53.0,-58.0,3.0,3.0,-54.0,-58.0,105.0,0.0,7.0,3.0,-54.0,-90.0,7.0,3.0,-55.0,-89.0,7.0,0.0,7.0,3.0,-54.0,-88.0,7.0,3.0,-54.0,-87.0,-83.0,19.0,-45,-84,0.0,1.0,0.0,0.0,0.0,0.0
668484,2019-05-27 22:15:00,2019-05-27 22:30:00,2019-05-27 22:45:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-66.0,-66.0,17.0,17.0,-63.0,-63.0,48.0,0.0,17.0,17.0,-66.0,-80.0,17.0,17.0,-63.0,-74.0,44.0,4.0,17.0,17.0,-67.0,-83.0,17.0,17.0,-63.0,-77.0,-71.0,19.0,-39,-84,0.0,1.0,0.0,0.0,0.0,0.0
23633,2018-05-16 04:30:00,2018-05-16 04:45:00,2018-05-16 05:00:00,19,2,38,28,1,35.0,5.0,17.0,17.0,-72.0,-97.0,17.0,17.0,-61.0,-68.0,38.0,2.0,17.0,17.0,-74.0,-97.0,17.0,17.0,-62.0,-68.0,37.0,12.0,17.0,17.0,-72.0,-97.0,17.0,17.0,-61.0,-67.0,-83.0,19.0,-54,-84,0.0,1.0,0.0,0.0,0.0,0.0
239324,2019-06-05 04:00:00,2019-06-05 04:15:00,2019-06-05 04:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-92.0,-94.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-92.0,-95.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-93.0,-95.0,13.0,13.0,-95.0,-96.0,-77.5,19.0,-41,-84,0.0,1.0,0.0,0.0,0.0,0.0
