idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
76076,2018-10-05 15:45:00,2018-10-05 16:00:00,2018-10-05 16:15:00,19,9,18,56,0,1.0,0.0,17.0,17.0,-62.0,-65.0,17.0,17.0,-65.0,-66.0,0.0,0.0,17.0,17.0,-62.0,-63.0,17.0,17.0,-64.0,-66.0,218.0,0.0,17.0,17.0,-62.0,-66.0,17.0,17.0,-64.0,-67.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-05 16:45:00,2018-10-05 17:00:00,2018-10-05 17:15:00,19,9,18,56,0,39.0,7.0,17.0,17.0,-63.0,-77.0,17.0,17.0,-64.0,-78.0,260.0,3.0,17.0,17.0,-66.0,-73.0,17.0,17.0,-65.0,-73.0,264.0,15.0,17.0,17.0,-64.0,-68.0,17.0,17.0,-65.0,-69.0,-64.5,18.0,-41,-84,1.0
19167,2019-06-05 06:00:00,2019-06-05 06:15:00,2019-06-05 06:30:00,19,9,11,40,0,0.0,0.0,23.0,23.0,-50.0,-56.0,23.0,23.0,-50.0,-55.0,0.0,0.0,23.0,23.0,-51.0,-60.0,23.0,23.0,-51.0,-61.0,26.0,7.0,23.0,23.0,-47.0,-76.0,23.0,23.0,-47.0,-74.0,-66.5,23.0,-43,-85,3.0
133390,2018-09-13 18:00:00,2018-09-13 18:15:00,2018-09-13 18:30:00,19,9,18,56,0,39.0,0.0,17.0,17.0,-66.0,-84.0,12.0,12.0,-60.0,-77.0,10.0,0.0,17.0,17.0,-52.0,-68.0,12.0,12.0,-48.0,-62.0,42.0,0.0,17.0,17.0,-49.0,-68.0,12.0,12.0,-45.0,-62.0,-64.5,18.0,-36,-84,3.0
133390,2018-09-13 17:30:00,2018-09-13 17:45:00,2018-09-13 18:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-42.0,-45.0,12.0,12.0,-38.0,-41.0,24.0,1.0,17.0,17.0,-43.0,-68.0,12.0,12.0,-39.0,-62.0,39.0,0.0,17.0,17.0,-66.0,-84.0,12.0,12.0,-60.0,-77.0,-64.5,18.0,-36,-84,3.0
133390,2018-08-24 14:30:00,2018-08-24 14:45:00,2018-08-24 15:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-48.0,-61.0,12.0,12.0,-44.0,-55.0,4.0,0.0,17.0,17.0,-58.0,-94.0,12.0,12.0,-52.0,-91.0,90.0,19.0,17.0,17.0,-49.0,-77.0,12.0,12.0,-44.0,-69.0,-64.5,18.0,-36,-84,3.0
133389,2018-08-24 14:30:00,2018-08-24 14:45:00,2018-08-24 15:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-42.0,-53.0,17.0,17.0,-47.0,-56.0,11.0,0.0,17.0,17.0,-52.0,-85.0,17.0,17.0,-54.0,-85.0,6.0,0.0,17.0,17.0,-43.0,-66.0,17.0,17.0,-47.0,-69.0,-64.5,18.0,-36,-84,3.0
34737,2019-01-10 11:00:00,2019-01-10 11:15:00,2019-01-10 11:30:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-43.0,-46.0,23.0,23.0,-43.0,-48.0,0.0,0.0,24.0,24.0,-41.0,-48.0,23.0,23.0,-42.0,-53.0,14.0,9.0,24.0,24.0,-40.0,-69.0,23.0,23.0,-42.0,-80.0,-69.5,24.0,-42,-85,3.0
76076,2019-01-24 10:15:00,2019-01-24 10:30:00,2019-01-24 10:45:00,19,9,18,56,0,54.0,6.0,17.0,17.0,-62.0,-71.0,17.0,17.0,-58.0,-68.0,41.0,9.0,17.0,17.0,-64.0,-71.0,17.0,17.0,-60.0,-68.0,98.0,3.0,17.0,17.0,-65.0,-74.0,17.0,17.0,-61.0,-71.0,-64.5,18.0,-41,-84,3.0
4190,2019-06-05 17:45:00,2019-06-05 18:00:00,2019-06-05 18:15:00,19,6,18,56,1,0.0,0.0,18.0,18.0,-44.0,-46.0,17.0,17.0,-40.0,-42.0,4.0,0.0,20.0,18.0,-44.0,-47.0,17.0,17.0,-41.0,-44.0,7.0,0.0,20.0,18.0,-46.0,-94.0,19.0,17.0,-42.0,-94.0,-72.5,21.0,-38,-84,3.0
