idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
14797,2019-02-02 13:45:00,2019-02-02 14:00:00,2019-02-02 14:15:00,19,9,18,56,0,23.0,0.0,17.0,17.0,-61.0,-69.0,17.0,17.0,-56.0,-64.0,40.0,0.0,17.0,17.0,-66.0,-84.0,17.0,17.0,-60.0,-80.0,111.0,1.0,17.0,17.0,-68.0,-86.0,17.0,17.0,-62.0,-81.0,-64.5,18.0,-47,-84,1.0
14797,2019-01-22 09:15:00,2019-01-22 09:30:00,2019-01-22 09:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-67.0,-71.0,17.0,17.0,-62.0,-66.0,6.0,0.0,17.0,17.0,-68.0,-72.0,17.0,17.0,-63.0,-67.0,98.0,0.0,17.0,17.0,-64.0,-70.0,17.0,17.0,-59.0,-65.0,-64.5,18.0,-47,-84,1.0
14797,2019-01-30 18:15:00,2019-01-30 18:30:00,2019-01-30 18:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-60.0,-63.0,17.0,17.0,-55.0,-56.0,0.0,0.0,17.0,17.0,-61.0,-66.0,17.0,17.0,-56.0,-60.0,182.0,7.0,17.0,17.0,-65.0,-68.0,17.0,17.0,-59.0,-62.0,-64.5,18.0,-47,-84,1.0
14797,2018-12-14 19:15:00,2018-12-14 19:30:00,2018-12-14 19:45:00,19,9,18,56,0,57.0,0.0,17.0,17.0,-63.0,-67.0,17.0,17.0,-57.0,-60.0,110.0,0.0,17.0,17.0,-66.0,-71.0,17.0,17.0,-60.0,-64.0,116.0,0.0,17.0,17.0,-67.0,-71.0,17.0,17.0,-60.0,-65.0,-64.5,18.0,-47,-84,1.0
14797,2018-12-14 19:00:00,2018-12-14 19:15:00,2018-12-14 19:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-62.0,-64.0,17.0,17.0,-56.0,-57.0,57.0,0.0,17.0,17.0,-63.0,-67.0,17.0,17.0,-57.0,-60.0,110.0,0.0,17.0,17.0,-66.0,-71.0,17.0,17.0,-60.0,-64.0,-64.5,18.0,-47,-84,1.0
14797,2019-02-02 14:00:00,2019-02-02 14:15:00,2019-02-02 14:30:00,19,9,18,56,0,40.0,0.0,17.0,17.0,-66.0,-84.0,17.0,17.0,-60.0,-80.0,111.0,1.0,17.0,17.0,-68.0,-86.0,17.0,17.0,-62.0,-81.0,50.0,1.0,17.0,17.0,-64.0,-95.0,17.0,17.0,-58.0,-95.0,-64.5,18.0,-47,-84,1.0
14797,2018-11-20 15:45:00,2018-11-20 16:00:00,2018-11-20 16:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-63.0,-65.0,17.0,17.0,-56.0,-59.0,272.0,27.0,17.0,17.0,-65.0,-69.0,17.0,17.0,-59.0,-64.0,84.0,0.0,17.0,17.0,-62.0,-69.0,17.0,17.0,-56.0,-62.0,-64.5,18.0,-47,-84,1.0
14797,2018-11-01 08:30:00,2018-11-01 08:45:00,2018-11-01 09:00:00,19,9,18,56,0,31.0,4.0,17.0,17.0,-65.0,-76.0,17.0,17.0,-59.0,-71.0,114.0,9.0,17.0,17.0,-64.0,-76.0,17.0,17.0,-59.0,-70.0,73.0,4.0,17.0,17.0,-66.0,-82.0,17.0,17.0,-61.0,-77.0,-64.5,18.0,-47,-84,1.0
14797,2018-11-20 14:00:00,2018-11-20 14:15:00,2018-11-20 14:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-60.0,-62.0,17.0,17.0,-54.0,-56.0,0.0,0.0,17.0,17.0,-60.0,-62.0,17.0,17.0,-55.0,-56.0,21.0,0.0,17.0,17.0,-61.0,-79.0,17.0,17.0,-55.0,-73.0,-64.5,18.0,-47,-84,1.0
14797,2018-11-20 18:30:00,2018-11-20 18:45:00,2018-11-20 19:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-62.0,-64.0,17.0,17.0,-56.0,-59.0,0.0,0.0,17.0,17.0,-61.0,-63.0,17.0,17.0,-55.0,-56.0,4.0,0.0,17.0,17.0,-61.0,-72.0,17.0,17.0,-55.0,-66.0,-64.5,18.0,-47,-84,1.0
14797,2018-11-01 15:30:00,2018-11-01 15:45:00,2018-11-01 16:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-62.0,-64.0,17.0,17.0,-57.0,-58.0,0.0,0.0,17.0,17.0,-62.0,-66.0,17.0,17.0,-56.0,-59.0,23.0,0.0,17.0,17.0,-61.0,-72.0,17.0,17.0,-56.0,-67.0,-64.5,18.0,-47,-84,1.0
14797,2018-11-02 03:00:00,2018-11-02 03:15:00,2018-11-02 03:30:00,19,9,18,56,0,29.0,4.0,17.0,17.0,-66.0,-69.0,17.0,17.0,-61.0,-64.0,0.0,0.0,17.0,17.0,-67.0,-69.0,17.0,17.0,-63.0,-64.0,79.0,0.0,17.0,17.0,-63.0,-68.0,17.0,17.0,-58.0,-64.0,-64.5,18.0,-47,-84,1.0
14797,2019-02-02 13:15:00,2019-02-02 13:30:00,2019-02-02 13:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-61.0,-66.0,17.0,17.0,-55.0,-61.0,0.0,0.0,17.0,17.0,-61.0,-65.0,17.0,17.0,-56.0,-59.0,23.0,0.0,17.0,17.0,-61.0,-69.0,17.0,17.0,-56.0,-64.0,-64.5,18.0,-47,-84,1.0
14797,2018-11-20 14:15:00,2018-11-20 14:30:00,2018-11-20 14:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-60.0,-62.0,17.0,17.0,-55.0,-56.0,21.0,0.0,17.0,17.0,-61.0,-79.0,17.0,17.0,-55.0,-73.0,5.0,0.0,17.0,17.0,-61.0,-69.0,17.0,17.0,-55.0,-63.0,-64.5,18.0,-47,-84,1.0
14797,2018-11-01 08:15:00,2018-11-01 08:30:00,2018-11-01 08:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-61.0,-66.0,17.0,17.0,-55.0,-59.0,31.0,4.0,17.0,17.0,-65.0,-76.0,17.0,17.0,-59.0,-71.0,114.0,9.0,17.0,17.0,-64.0,-76.0,17.0,17.0,-59.0,-70.0,-64.5,18.0,-47,-84,1.0
14797,2018-11-20 03:15:00,2018-11-20 03:30:00,2018-11-20 03:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-61.0,-62.0,17.0,17.0,-55.0,-56.0,0.0,0.0,17.0,17.0,-61.0,-64.0,17.0,17.0,-55.0,-58.0,125.0,2.0,17.0,17.0,-62.0,-72.0,17.0,17.0,-56.0,-66.0,-64.5,18.0,-47,-84,1.0
14797,2019-01-30 18:30:00,2019-01-30 18:45:00,2019-01-30 19:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-61.0,-66.0,17.0,17.0,-56.0,-60.0,182.0,7.0,17.0,17.0,-65.0,-68.0,17.0,17.0,-59.0,-62.0,69.0,13.0,17.0,17.0,-64.0,-67.0,17.0,17.0,-58.0,-62.0,-64.5,18.0,-47,-84,1.0
14797,2018-11-20 15:30:00,2018-11-20 15:45:00,2018-11-20 16:00:00,19,9,18,56,0,12.0,1.0,17.0,17.0,-63.0,-67.0,17.0,17.0,-56.0,-61.0,0.0,0.0,17.0,17.0,-63.0,-65.0,17.0,17.0,-56.0,-59.0,272.0,27.0,17.0,17.0,-65.0,-69.0,17.0,17.0,-59.0,-64.0,-64.5,18.0,-47,-84,1.0
81704,2018-08-31 06:00:00,2018-08-31 06:15:00,2018-08-31 06:30:00,19,2,18,28,1,33.0,0.0,19.0,15.0,-64.0,-88.0,19.0,15.0,-64.0,-97.0,0.0,0.0,17.0,15.0,-50.0,-73.0,17.0,15.0,-49.0,-75.0,61.0,0.0,19.0,15.0,-52.0,-86.0,19.0,15.0,-52.0,-95.0,-85.0,23.0,-44,-86,1.0
81704,2018-08-31 05:15:00,2018-08-31 05:30:00,2018-08-31 05:45:00,19,2,18,28,1,0.0,0.0,15.0,15.0,-49.0,-52.0,15.0,15.0,-48.0,-52.0,0.0,0.0,19.0,15.0,-50.0,-74.0,17.0,15.0,-50.0,-76.0,37.0,0.0,19.0,16.0,-68.0,-88.0,19.0,16.0,-70.0,-97.0,-85.0,23.0,-44,-86,1.0
81704,2018-08-31 07:00:00,2018-08-31 07:15:00,2018-08-31 07:30:00,19,2,18,28,1,2.0,0.0,19.0,15.0,-52.0,-84.0,19.0,15.0,-52.0,-90.0,83.0,11.0,19.0,19.0,-73.0,-87.0,19.0,19.0,-77.0,-97.0,48.0,7.0,19.0,16.0,-68.0,-86.0,19.0,15.0,-70.0,-96.0,-85.0,23.0,-44,-86,1.0
81704,2018-08-31 06:45:00,2018-08-31 07:00:00,2018-08-31 07:15:00,19,2,18,28,1,0.0,0.0,19.0,15.0,-52.0,-75.0,19.0,15.0,-52.0,-77.0,2.0,0.0,19.0,15.0,-52.0,-84.0,19.0,15.0,-52.0,-90.0,83.0,11.0,19.0,19.0,-73.0,-87.0,19.0,19.0,-77.0,-97.0,-85.0,23.0,-44,-86,1.0
81704,2018-08-31 05:30:00,2018-08-31 05:45:00,2018-08-31 06:00:00,19,2,18,28,1,0.0,0.0,19.0,15.0,-50.0,-74.0,17.0,15.0,-50.0,-76.0,37.0,0.0,19.0,16.0,-68.0,-88.0,19.0,16.0,-70.0,-97.0,33.0,0.0,19.0,15.0,-64.0,-88.0,19.0,15.0,-64.0,-97.0,-85.0,23.0,-44,-86,1.0
97055,2019-05-27 15:45:00,2019-05-27 16:00:00,2019-05-27 16:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-55.0,-62.0,17.0,17.0,-55.0,-61.0,0.0,0.0,17.0,17.0,-57.0,-64.0,17.0,17.0,-57.0,-63.0,55.0,12.0,17.0,17.0,-57.0,-67.0,17.0,17.0,-56.0,-67.0,-64.5,18.0,-42,-84,1.0
97055,2019-06-05 15:45:00,2019-06-05 16:00:00,2019-06-05 16:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-55.0,-57.0,17.0,17.0,-55.0,-57.0,0.0,0.0,17.0,17.0,-56.0,-61.0,17.0,17.0,-55.0,-62.0,110.0,10.0,17.0,17.0,-56.0,-66.0,17.0,17.0,-56.0,-66.0,-64.5,18.0,-42,-84,1.0
239324,2019-06-05 07:15:00,2019-06-05 07:30:00,2019-06-05 07:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-97.0,-97.0,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-96.0,-97.0,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-96.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 03:30:00,2019-06-05 03:45:00,2019-06-05 04:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-91.0,-95.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-92.0,-94.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-92.0,-94.0,13.0,13.0,-95.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 09:15:00,2019-06-05 09:30:00,2019-06-05 09:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-96.0,-96.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-95.0,-96.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-95.0,-96.0,13.0,13.0,-96.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 00:45:00,2019-06-05 01:00:00,2019-06-05 01:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-87.0,-88.0,13.0,13.0,-93.0,-93.0,0.0,0.0,9.0,9.0,-87.0,-89.0,13.0,13.0,-93.0,-94.0,0.0,0.0,9.0,9.0,-87.0,-89.0,13.0,13.0,-93.0,-94.0,-77.5,19.0,-41,-84,1.0
